Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772088829,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772088830,5,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,290.0,344.910125201568,265.76600002590567,461.4467089995742,92.0
1772088830,5,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,5,0,290.0,344.910125201568,265.76600002590567,461.4467089995742,92.0
1772088831,5,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,9,0,420.0,408.28504633261923,265.76600002590567,683.3182499976829,92.0
1772088831,5,,Aggregated,0.000000,0.000000,420,420,460,560,680,680,680,680,680,680,680,9,0,420.0,408.28504633261923,265.76600002590567,683.3182499976829,92.0
1772088832,5,GET,/,0.000000,0.000000,560,650,650,680,680,680,680,680,680,680,680,10,0,420.0,432.856733398512,265.76600002590567,683.3182499976829,92.0
1772088832,5,,Aggregated,0.000000,0.000000,420,460,560,650,680,680,680,680,680,680,680,10,0,420.0,432.856733398512,265.76600002590567,683.3182499976829,92.0
1772088833,5,GET,/,2.500000,0.000000,560,640,650,660,680,680,680,680,680,680,680,15,0,420.0,457.73662506059435,265.76600002590567,683.3182499976829,92.0
1772088833,5,,Aggregated,2.500000,0.000000,420,530,640,650,660,680,680,680,680,680,680,15,0,420.0,457.73662506059435,265.76600002590567,683.3182499976829,92.0
1772088834,5,GET,/,3.333333,0.000000,470,560,640,650,660,680,680,680,680,680,680,18,0,420.0,438.7287593886463,198.4980420093052,683.3182499976829,92.0
1772088834,5,,Aggregated,3.333333,0.000000,420,470,560,640,660,680,680,680,680,680,680,18,0,420.0,438.7287593886463,198.4980420093052,683.3182499976829,92.0
1772088835,5,GET,/,2.500000,0.000000,470,640,650,650,680,690,690,690,690,690,690,22,0,420.0,451.6631232267669,198.4980420093052,689.7912500426173,92.0
1772088835,5,,Aggregated,2.500000,0.000000,420,530,640,650,660,680,690,690,690,690,690,22,0,420.0,451.6631232267669,198.4980420093052,689.7912500426173,92.0
1772088836,5,GET,/,3.000000,0.000000,560,640,650,660,690,700,700,700,700,700,700,25,0,460.0,475.9923484432511,198.4980420093052,696.0766250267625,92.0
1772088836,5,,Aggregated,3.000000,0.000000,460,630,640,650,680,690,700,700,700,700,700,25,0,460.0,475.9923484432511,198.4980420093052,696.0766250267625,92.0
1772088837,5,GET,/,3.000000,0.000000,630,640,650,650,680,690,700,700,700,700,700,28,0,470.0,493.6876087532645,198.4980420093052,696.0766250267625,92.0
1772088837,5,,Aggregated,3.000000,0.000000,530,640,650,650,680,690,700,700,700,700,700,28,0,470.0,493.6876087532645,198.4980420093052,696.0766250267625,92.0
1772088838,5,GET,/,3.142857,0.000000,630,640,650,660,690,700,760,760,760,760,760,30,0,470.0,496.5730376347589,198.4980420093052,755.3918749908917,92.0
1772088838,5,,Aggregated,3.142857,0.000000,530,640,650,650,690,700,760,760,760,760,760,30,0,470.0,496.5730376347589,198.4980420093052,755.3918749908917,92.0
