Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772103984,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772103985,3,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,570.0,502.58800032315776,278.1832090113312,663.078041980043,92.0
1772103985,3,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,570.0,502.58800032315776,278.1832090113312,663.078041980043,92.0
1772103986,3,GET,/,0.000000,0.000000,570,570,660,660,660,660,660,660,660,660,660,4,0,400.0,478.01792723475955,278.1832090113312,663.078041980043,92.0
1772103986,3,,Aggregated,0.000000,0.000000,570,570,660,660,660,660,660,660,660,660,660,4,0,400.0,478.01792723475955,278.1832090113312,663.078041980043,92.0
1772103987,3,GET,/,0.000000,0.000000,660,660,660,660,730,730,730,730,730,730,730,6,0,570.0,550.2396113200424,278.1832090113312,726.4701669919305,92.0
1772103987,3,,Aggregated,0.000000,0.000000,660,660,660,660,730,730,730,730,730,730,730,6,0,570.0,550.2396113200424,278.1832090113312,726.4701669919305,92.0
1772103988,3,GET,/,1.500000,0.000000,570,660,660,660,730,730,730,730,730,730,730,9,0,570.0,498.32268988636014,242.75249999482185,726.4701669919305,92.0
1772103988,3,,Aggregated,1.500000,0.000000,570,660,660,660,730,730,730,730,730,730,730,9,0,570.0,498.32268988636014,242.75249999482185,726.4701669919305,92.0
1772103989,3,GET,/,2.000000,0.000000,570,660,660,660,660,730,730,730,730,730,730,11,0,570.0,480.2507425404408,171.92958400119096,726.4701669919305,92.0
1772103989,3,,Aggregated,2.000000,0.000000,570,660,660,660,660,730,730,730,730,730,730,11,0,570.0,480.2507425404408,171.92958400119096,726.4701669919305,92.0
1772103990,3,GET,/,2.000000,0.000000,530,630,660,660,660,730,730,730,730,730,730,13,0,530.0,473.3718975375478,171.92958400119096,726.4701669919305,92.0
1772103990,3,,Aggregated,2.000000,0.000000,530,630,660,660,660,730,730,730,730,730,730,13,0,530.0,473.3718975375478,171.92958400119096,726.4701669919305,92.0
1772103991,3,GET,/,2.000000,0.000000,570,660,660,660,680,730,730,730,730,730,730,14,0,530.0,487.83787807250127,171.92958400119096,726.4701669919305,92.0
1772103991,3,,Aggregated,2.000000,0.000000,570,660,660,660,680,730,730,730,730,730,730,14,0,530.0,487.83787807250127,171.92958400119096,726.4701669919305,92.0
1772103992,3,GET,/,2.000000,0.000000,570,630,660,660,680,730,730,730,730,730,730,16,0,530.0,487.2648985001433,171.92958400119096,726.4701669919305,92.0
1772103992,3,,Aggregated,2.000000,0.000000,570,630,660,660,680,730,730,730,730,730,730,16,0,530.0,487.2648985001433,171.92958400119096,726.4701669919305,92.0
1772103993,3,GET,/,2.000000,0.000000,580,650,660,660,680,730,730,730,730,730,730,19,0,580.0,514.0653136278208,171.92958400119096,726.4701669919305,92.0
1772103993,3,,Aggregated,2.000000,0.000000,580,650,660,660,680,730,730,730,730,730,730,19,0,580.0,514.0653136278208,171.92958400119096,726.4701669919305,92.0
1772103994,3,GET,/,2.000000,0.000000,580,650,660,660,680,730,770,770,770,770,770,21,0,580.0,510.941486140447,171.92958400119096,774.8399170232005,92.0
1772103994,3,,Aggregated,2.000000,0.000000,580,650,660,660,680,730,770,770,770,770,770,21,0,580.0,510.941486140447,171.92958400119096,774.8399170232005,92.0
1772103995,3,GET,/,2.000000,0.000000,630,650,660,680,730,770,770,770,770,770,770,22,0,580.0,517.1503447239626,171.92958400119096,774.8399170232005,92.0
1772103995,3,,Aggregated,2.000000,0.000000,630,650,660,680,730,770,770,770,770,770,770,22,0,580.0,517.1503447239626,171.92958400119096,774.8399170232005,92.0
1772103996,3,GET,/,2.000000,0.000000,580,640,650,660,680,770,770,770,770,770,770,24,0,570.0,508.04178645436576,171.92958400119096,774.8399170232005,92.0
1772103996,3,,Aggregated,2.000000,0.000000,580,640,650,660,680,770,770,770,770,770,770,24,0,570.0,508.04178645436576,171.92958400119096,774.8399170232005,92.0
1772103997,3,GET,/,1.900000,0.000000,630,650,660,670,680,770,770,770,770,770,770,26,0,570.0,503.3849791484849,171.92958400119096,774.8399170232005,92.0
1772103997,3,,Aggregated,1.900000,0.000000,630,650,660,670,680,770,770,770,770,770,770,26,0,570.0,503.3849791484849,171.92958400119096,774.8399170232005,92.0
1772103998,3,GET,/,2.100000,0.000000,630,650,670,680,750,770,770,770,770,770,770,29,0,580.0,511.1846436489502,171.92958400119096,774.8399170232005,92.0
1772103998,3,,Aggregated,2.100000,0.000000,630,650,670,680,750,770,770,770,770,770,770,29,0,580.0,511.1846436489502,171.92958400119096,774.8399170232005,92.0
1772103999,3,GET,/,2.000000,0.000000,640,650,670,680,750,770,770,770,770,770,770,30,0,580.0,515.5194069278272,171.92958400119096,774.8399170232005,92.0
1772103999,3,,Aggregated,2.000000,0.000000,640,650,670,680,750,770,770,770,770,770,770,30,0,580.0,515.5194069278272,171.92958400119096,774.8399170232005,92.0
1772104000,3,GET,/,1.900000,0.000000,630,650,660,670,750,770,770,770,770,770,770,33,0,630.0,510.94886866242933,104.9032500013709,774.8399170232005,92.0
1772104000,3,,Aggregated,1.900000,0.000000,630,650,660,670,750,770,770,770,770,770,770,33,0,630.0,510.94886866242933,104.9032500013709,774.8399170232005,92.0
1772104001,3,GET,/,1.900000,0.000000,640,650,660,670,750,770,770,770,770,770,770,34,0,580.0,503.59082472962604,104.9032500013709,774.8399170232005,92.0
1772104001,3,,Aggregated,1.900000,0.000000,640,650,660,670,750,770,770,770,770,770,770,34,0,580.0,503.59082472962604,104.9032500013709,774.8399170232005,92.0
1772104002,3,GET,/,1.900000,0.000000,630,650,660,660,750,770,770,770,770,770,770,36,0,580.0,498.6633761630704,104.9032500013709,774.8399170232005,92.0
1772104002,3,,Aggregated,1.900000,0.000000,630,650,660,660,750,770,770,770,770,770,770,36,0,580.0,498.6633761630704,104.9032500013709,774.8399170232005,92.0
1772104003,3,GET,/,2.000000,0.000000,630,660,670,710,750,770,770,770,770,770,770,39,0,630.0,513.5326025356801,104.9032500013709,774.8399170232005,92.0
1772104003,3,,Aggregated,2.000000,0.000000,630,660,670,710,750,770,770,770,770,770,770,39,0,630.0,513.5326025356801,104.9032500013709,774.8399170232005,92.0
1772104004,3,GET,/,2.000000,0.000000,630,660,660,670,730,750,750,750,750,750,750,39,0,630.0,513.5326025356801,104.9032500013709,774.8399170232005,92.0
1772104004,3,,Aggregated,2.000000,0.000000,630,660,660,670,730,750,750,750,750,750,750,39,0,630.0,513.5326025356801,104.9032500013709,774.8399170232005,92.0
1772104005,3,GET,/,2.000000,0.000000,650,660,710,730,750,780,780,780,780,780,780,42,0,630.0,528.3828640669873,104.9032500013709,776.2289169477299,92.0
1772104005,3,,Aggregated,2.000000,0.000000,650,660,710,730,750,780,780,780,780,780,780,42,0,630.0,528.3828640669873,104.9032500013709,776.2289169477299,92.0
1772104006,3,GET,/,2.000000,0.000000,650,660,710,730,750,780,780,780,780,780,780,44,0,630.0,528.1805444947994,104.9032500013709,776.2289169477299,92.0
1772104006,3,,Aggregated,2.000000,0.000000,650,660,710,730,750,780,780,780,780,780,780,44,0,630.0,528.1805444947994,104.9032500013709,776.2289169477299,92.0
1772104007,3,GET,/,2.000000,0.000000,660,660,710,730,750,780,780,780,780,780,780,45,0,630.0,531.3461935070032,104.9032500013709,776.2289169477299,92.0
1772104007,3,,Aggregated,2.000000,0.000000,660,660,710,730,750,780,780,780,780,780,780,45,0,630.0,531.3461935070032,104.9032500013709,776.2289169477299,92.0
1772104008,3,GET,/,1.800000,0.000000,650,660,710,730,740,780,780,780,780,780,780,48,0,630.0,533.3275885374557,104.9032500013709,776.2289169477299,92.0
1772104008,3,,Aggregated,1.800000,0.000000,650,660,710,730,740,780,780,780,780,780,780,48,0,630.0,533.3275885374557,104.9032500013709,776.2289169477299,92.0
1772104009,3,GET,/,1.900000,0.000000,660,710,730,740,740,780,780,780,780,780,780,49,0,640.0,537.4555501597458,104.9032500013709,776.2289169477299,92.0
1772104009,3,,Aggregated,1.900000,0.000000,660,710,730,740,740,780,780,780,780,780,780,49,0,640.0,537.4555501597458,104.9032500013709,776.2289169477299,92.0
1772104010,3,GET,/,1.900000,0.000000,670,740,740,740,760,780,780,780,780,780,780,51,0,640.0,545.9653120750434,104.9032500013709,776.2289169477299,92.0
1772104010,3,,Aggregated,1.900000,0.000000,670,740,740,740,760,780,780,780,780,780,780,51,0,640.0,545.9653120750434,104.9032500013709,776.2289169477299,92.0
1772104011,3,GET,/,1.900000,0.000000,670,740,740,740,760,780,780,780,780,780,780,53,0,650.0,550.2869410348072,104.9032500013709,776.2289169477299,92.0
