timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 03:45:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.88,767.54,1655.48,2331.10,797.74,9.68,2.45
2026-02-26 03:47:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.30,794.43,2007.93,2433.20,870.61,9.10,2.36
2026-02-26 03:49:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.06,807.84,2170.04,2466.23,890.25,8.86,2.32
2026-02-26 03:51:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.19,807.31,2135.36,2427.86,854.85,8.99,2.34
2026-02-26 03:53:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.22,798.67,2110.56,2426.89,854.08,9.02,2.33
2026-02-26 03:55:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.19,792.06,2098.90,2483.88,859.37,9.01,2.33
2026-02-26 03:57:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.06,788.38,2104.09,2615.41,871.42,8.95,2.32
2026-02-26 03:59:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.17,784.46,2040.15,2535.42,854.99,9.02,2.32
2026-02-26 04:01:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.38,776.75,1804.22,2398.87,828.83,9.18,2.30
2026-02-26 04:03:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.70,760.33,1205.26,2247.39,795.69,9.50,2.23
2026-02-26 04:05:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.75,759.25,1244.29,2248.85,781.14,9.55,2.33
2026-02-26 04:07:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.75,761.92,1421.97,2288.02,779.55,9.55,2.42
2026-02-26 04:09:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.76,764.38,1549.03,2325.86,798.18,9.56,2.41
2026-02-26 04:11:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.92,758.97,1272.54,2222.51,787.91,9.72,2.46
2026-02-26 04:13:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,10.01,754.44,1032.61,2142.83,776.59,9.81,2.49
2026-02-26 04:15:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.86,757.65,1167.52,2221.80,782.83,9.66,2.45
2026-02-26 04:17:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.83,758.73,1225.97,2245.19,785.80,9.63,2.44
2026-02-26 04:19:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.83,759.07,1252.55,2250.51,787.28,9.63,2.44
2026-02-26 04:21:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.83,759.07,1252.55,2250.51,787.28,9.63,2.44
2026-02-26 04:23:18,task1,unknown,1,3.00,1.00,1536.00,1536.00,9.83,759.07,1252.55,2250.51,787.28,9.63,2.44
