timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 05:02:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.28,174.46,243.25,249.37,154.37,10.21,0.72
2026-02-26 05:04:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.24,174.58,243.48,249.61,153.96,10.17,0.76
2026-02-26 05:06:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.21,174.49,243.32,249.44,153.33,10.14,0.78
2026-02-26 05:08:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.19,174.19,242.75,248.85,152.45,10.12,0.78
2026-02-26 05:10:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.20,174.37,243.08,249.19,152.38,10.14,0.74
2026-02-26 05:12:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.24,174.49,243.41,249.54,152.45,10.17,0.74
2026-02-26 05:14:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.29,174.55,243.74,249.89,152.66,10.22,0.79
2026-02-26 05:16:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.54,174.24,242.89,248.99,152.80,10.47,0.76
2026-02-26 05:18:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.54,174.24,242.77,248.86,153.09,10.47,0.73
2026-02-26 05:20:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.24,174.62,243.56,249.69,153.56,10.17,0.72
2026-02-26 05:22:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.18,174.24,242.84,248.94,152.84,10.11,0.76
2026-02-26 05:24:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.10,174.06,242.50,248.59,152.23,10.03,0.78
2026-02-26 05:26:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.00,174.16,242.73,248.82,151.83,9.93,0.77
2026-02-26 05:28:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.23,174.30,242.95,249.06,152.58,10.16,0.78
2026-02-26 05:30:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.37,174.43,243.31,252.41,153.34,10.31,0.79
2026-02-26 05:32:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.38,174.54,243.86,259.99,154.00,10.32,0.79
2026-02-26 05:34:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.36,174.50,243.50,253.69,153.52,10.30,0.79
2026-02-26 05:36:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.35,174.47,243.24,249.36,153.18,10.28,0.79
2026-02-26 05:38:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.35,174.47,243.24,249.36,153.18,10.28,0.79
2026-02-26 05:40:48,task3,unknown,3,9.00,3.00,4608.00,4608.00,10.35,174.47,243.24,249.36,153.18,10.28,0.79
