timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 08:54:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.44,309.23,480.92,496.18,244.98,5.37,0.28
2026-02-26 08:56:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.64,304.44,481.95,497.72,252.39,5.57,0.27
2026-02-26 08:58:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.81,304.30,481.96,497.75,256.47,5.74,0.28
2026-02-26 09:00:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.96,308.97,480.92,496.21,257.09,5.89,0.31
2026-02-26 09:02:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.83,312.56,481.25,496.25,257.84,5.77,0.30
2026-02-26 09:04:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.75,315.49,481.55,496.31,259.33,5.69,0.30
2026-02-26 09:06:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.74,317.71,481.77,496.36,261.61,5.67,0.30
2026-02-26 09:08:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.51,310.38,482.54,497.84,262.76,5.44,0.27
2026-02-26 09:10:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.47,306.43,482.28,497.91,261.45,5.40,0.27
2026-02-26 09:12:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.67,306.97,480.79,496.24,257.30,5.60,0.30
2026-02-26 09:14:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.84,311.88,481.60,496.69,261.06,5.77,0.31
2026-02-26 09:16:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.93,313.87,482.06,497.02,263.15,5.86,0.30
2026-02-26 09:18:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.91,311.38,481.83,496.98,262.23,5.84,0.29
2026-02-26 09:20:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.72,313.95,482.10,497.04,263.70,5.65,0.28
2026-02-26 09:22:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.61,314.34,482.15,497.06,263.92,5.54,0.29
2026-02-26 09:24:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.66,310.54,481.79,497.01,261.80,5.59,0.30
2026-02-26 09:26:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.64,308.99,482.06,497.44,264.18,5.57,0.30
2026-02-26 09:28:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.61,308.20,482.30,497.77,266.13,5.54,0.30
2026-02-26 09:30:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.61,308.20,482.30,497.77,266.13,5.54,0.30
2026-02-26 09:32:39,task2,unknown,1,3.00,1.00,1536.00,1536.00,5.61,308.20,482.30,497.77,266.13,5.54,0.30
