timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 04:36:37,task1,/,1.0,3.0,1.0,1536.0,1536.0,0.0,nan,nan,nan,nan,0.0,0.01
2026-02-26 04:38:39,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.87,750.0,976.5,996.63,740.0,2.87,1.32
2026-02-26 04:40:40,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.85,750.0,975.0,995.0,751.76,2.85,1.44
2026-02-26 04:42:41,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.88,750.0,975.0,995.0,726.97,2.88,1.3
2026-02-26 04:44:42,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.9,750.0,975.0,995.0,712.8,2.9,1.47
2026-02-26 04:46:43,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.89,750.0,975.0,995.0,718.93,2.89,1.46
2026-02-26 04:48:45,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.9,750.0,975.0,995.0,716.12,2.9,1.47
2026-02-26 04:50:46,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.9,750.0,975.0,995.0,711.71,2.9,1.47
2026-02-26 04:52:47,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.89,750.0,975.0,995.0,723.22,2.89,1.46
2026-02-26 04:54:48,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.87,750.0,975.0,995.0,748.72,2.87,1.31
2026-02-26 04:56:50,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.84,750.0,975.0,995.0,740.64,2.84,1.28
2026-02-26 04:58:51,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.83,750.0,975.0,995.0,742.41,2.83,1.44
2026-02-26 05:00:52,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.87,750.0,975.0,995.0,692.06,2.87,1.45
2026-02-26 05:02:53,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.83,750.84,976.6,996.67,743.94,2.83,1.31
2026-02-26 05:04:54,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.81,750.0,975.0,995.0,764.1,2.81,1.3
2026-02-26 05:06:55,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.9,750.0,975.0,995.0,703.52,2.9,1.22
2026-02-26 05:08:56,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.87,750.0,975.0,995.0,731.64,2.87,1.46
2026-02-26 05:10:58,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.88,750.0,975.0,995.0,726.49,2.88,1.46
2026-02-26 05:12:59,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.88,750.0,975.0,995.0,723.63,2.88,1.46
2026-02-26 05:15:00,task1,/,1.0,3.0,1.0,1536.0,1536.0,2.89,750.0,975.0,995.0,720.54,2.89,1.46
