timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 04:44:55,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.69,186.57,435.83,487.17,208.87,0.69,0.07
2026-02-26 04:46:55,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.67,211.67,461.93,492.39,234.5,0.67,0.07
2026-02-26 04:48:56,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.53,195.0,440.62,488.12,249.73,0.53,0.06
2026-02-26 04:50:56,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.57,212.5,462.5,492.5,244.67,0.57,0.06
2026-02-26 04:52:56,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.59,222.37,467.71,493.54,247.26,0.59,0.06
2026-02-26 04:54:57,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.61,206.67,457.89,491.58,245.78,0.61,0.07
2026-02-26 04:56:57,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.61,213.37,463.07,492.61,249.61,0.61,0.06
2026-02-26 04:58:57,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.5,212.5,462.5,492.5,251.13,0.5,0.05
2026-02-26 05:00:57,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.62,205.32,456.58,491.32,250.0,0.62,0.07
2026-02-26 05:02:58,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.61,213.37,463.07,492.61,250.23,0.61,0.07
2026-02-26 05:04:58,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.55,224.29,468.48,493.7,246.9,0.55,0.06
2026-02-26 05:06:58,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.58,208.93,459.87,491.97,245.98,0.58,0.05
2026-02-26 05:08:59,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.58,194.15,438.54,487.71,237.3,0.58,0.07
2026-02-26 05:10:59,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.54,222.14,467.61,493.52,246.58,0.54,0.06
2026-02-26 05:12:59,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.58,207.93,459.03,491.81,237.95,0.58,0.06
2026-02-26 05:15:00,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.55,196.67,444.23,488.85,245.34,0.55,0.06
2026-02-26 05:17:00,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.62,199.49,449.22,489.84,243.92,0.62,0.07
2026-02-26 05:19:00,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.58,208.33,459.37,491.87,262.21,0.58,0.06
2026-02-26 05:21:00,task2,/,2.0,6.0,2.0,3072.0,3072.0,0.61,218.9,466.15,493.23,251.02,0.61,0.06
