timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 03:32:59,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.18,324.71,482.47,496.49,251.77,1.18,0.11
2026-02-26 03:35:00,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.23,329.3,482.93,496.59,251.82,1.23,0.13
2026-02-26 03:37:01,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.21,316.09,481.61,496.32,257.24,1.21,0.11
2026-02-26 03:39:02,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.09,324.07,482.41,496.48,255.61,1.09,0.09
2026-02-26 03:41:03,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.23,325.28,482.53,496.51,243.76,1.23,0.12
2026-02-26 03:43:04,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.17,316.27,481.63,496.33,252.28,1.17,0.13
2026-02-26 03:45:05,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.2,325.55,482.55,496.51,257.1,1.2,0.13
2026-02-26 03:47:07,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.17,333.78,483.38,496.68,260.2,1.17,0.13
2026-02-26 03:49:08,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.11,306.67,480.67,496.13,251.71,1.11,0.12
2026-02-26 03:51:09,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.15,320.59,482.06,496.41,256.61,1.15,0.11
2026-02-26 03:53:10,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.13,329.02,482.9,496.58,256.34,1.13,0.1
2026-02-26 03:55:11,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.18,332.88,483.29,496.66,254.31,1.18,0.12
2026-02-26 03:57:12,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.08,329.94,482.99,496.6,263.76,1.08,0.12
2026-02-26 03:59:13,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.15,295.61,479.56,495.91,253.26,1.15,0.12
2026-02-26 04:01:14,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.18,316.96,481.7,496.34,253.99,1.18,0.13
2026-02-26 04:03:15,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.16,332.88,483.29,496.66,257.66,1.16,0.13
2026-02-26 04:05:17,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.13,319.44,481.94,496.39,250.8,1.13,0.09
2026-02-26 04:07:18,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.14,308.54,480.85,496.17,255.79,1.14,0.11
2026-02-26 04:09:19,task2,/,1.0,3.0,1.0,1536.0,1536.0,1.21,320.22,482.02,496.4,256.77,1.21,0.13
