timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 04:44:55,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.23,164.06,241.41,248.28,125.18,1.23,0.17
2026-02-26 04:46:55,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.2,175.0,242.5,248.5,145.08,1.2,0.17
2026-02-26 04:48:56,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.19,175.0,242.5,248.5,148.08,1.19,0.18
2026-02-26 04:50:56,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.17,175.0,242.5,248.5,151.3,1.17,0.17
2026-02-26 04:52:56,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.17,175.0,242.5,248.5,151.02,1.17,0.18
2026-02-26 04:54:57,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.12,175.0,242.5,248.5,151.65,1.12,0.18
2026-02-26 04:56:57,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.15,175.0,242.5,248.5,151.82,1.15,0.18
2026-02-26 04:58:57,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.22,175.0,242.5,248.5,151.56,1.22,0.18
2026-02-26 05:00:57,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.2,175.0,242.5,248.5,147.18,1.2,0.18
2026-02-26 05:02:58,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.15,175.0,242.5,248.5,150.37,1.15,0.18
2026-02-26 05:04:58,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.17,175.0,242.5,248.5,153.05,1.17,0.17
2026-02-26 05:06:58,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.2,175.0,242.5,248.5,146.94,1.2,0.18
2026-02-26 05:08:59,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.15,175.0,242.5,248.5,154.92,1.15,0.17
2026-02-26 05:10:59,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.19,175.0,242.5,248.5,145.92,1.19,0.18
2026-02-26 05:12:59,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.17,175.0,242.5,248.5,151.54,1.17,0.18
2026-02-26 05:15:00,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.17,175.0,242.5,248.5,153.09,1.17,0.16
2026-02-26 05:17:00,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.17,175.0,242.5,248.5,149.39,1.17,0.18
2026-02-26 05:19:00,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.15,175.0,242.5,248.5,151.9,1.15,0.16
2026-02-26 05:21:01,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.17,175.0,242.5,248.5,152.32,1.17,0.17
