timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 06:21:42,task3,/,2.0,6.0,2.0,3072.0,3072.0,0.0,nan,nan,nan,nan,0.0,0.01
2026-02-26 06:23:42,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.31,170.17,242.02,248.4,145.13,2.31,0.35
2026-02-26 06:25:43,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.33,175.0,242.5,248.5,150.0,2.33,0.36
2026-02-26 06:27:43,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.39,175.0,242.5,248.5,149.24,2.39,0.34
2026-02-26 06:29:43,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.38,175.0,242.5,248.5,150.52,2.38,0.33
2026-02-26 06:31:44,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.33,175.0,242.5,248.5,151.51,2.33,0.36
2026-02-26 06:33:44,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.31,175.0,242.5,248.5,150.04,2.31,0.36
2026-02-26 06:35:44,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.39,175.0,242.5,248.5,149.84,2.39,0.36
2026-02-26 06:37:44,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.28,175.0,242.5,248.5,151.8,2.28,0.35
2026-02-26 06:39:45,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.4,175.0,242.5,248.5,149.35,2.4,0.35
2026-02-26 06:41:45,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.3,175.0,242.5,248.5,150.21,2.3,0.33
2026-02-26 06:43:45,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.32,175.0,242.5,248.5,148.71,2.32,0.35
2026-02-26 06:45:46,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.33,175.0,242.5,248.5,148.9,2.33,0.32
2026-02-26 06:47:46,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.34,175.0,242.5,248.5,150.83,2.34,0.33
2026-02-26 06:49:46,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.32,175.0,242.5,248.5,150.49,2.32,0.36
2026-02-26 06:51:46,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.33,175.0,242.5,248.5,148.78,2.33,0.32
2026-02-26 06:53:47,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.34,175.0,242.5,248.5,150.45,2.34,0.32
2026-02-26 06:55:47,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.35,175.0,242.5,248.5,144.86,2.35,0.36
2026-02-26 06:57:47,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.38,175.0,242.5,248.5,148.04,2.38,0.36
2026-02-26 06:59:48,task3,/,2.0,6.0,2.0,3072.0,3072.0,2.36,175.0,242.5,248.5,149.07,2.36,0.34
