timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 12:46:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.93,338.05,485.88,499.02,271.03,6.87,0.37
2026-02-26 12:48:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.14,340.51,486.02,498.95,273.64,7.08,0.36
2026-02-26 12:50:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.22,342.37,485.99,498.76,276.44,7.15,0.37
2026-02-26 12:52:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.17,343.60,485.79,498.43,279.46,7.10,0.38
2026-02-26 12:54:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.08,342.45,486.03,498.79,277.92,7.01,0.35
2026-02-26 12:56:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.08,340.69,486.36,500.10,276.68,7.01,0.34
2026-02-26 12:58:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.19,338.30,486.80,502.42,275.86,7.12,0.34
2026-02-26 13:00:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.20,341.08,485.80,499.56,278.14,7.13,0.37
2026-02-26 13:02:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.22,341.54,485.40,498.18,279.18,7.15,0.38
2026-02-26 13:04:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.25,338.95,485.81,498.86,278.57,7.18,0.39
2026-02-26 13:06:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.01,341.48,486.13,498.98,277.61,6.95,0.37
2026-02-26 13:08:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.92,342.29,485.94,498.71,275.63,6.86,0.35
2026-02-26 13:10:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.03,340.51,485.09,497.94,272.36,6.96,0.34
2026-02-26 13:12:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.06,344.25,486.55,503.24,278.20,6.99,0.36
2026-02-26 13:14:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.06,345.80,487.59,526.52,281.72,6.99,0.37
2026-02-26 13:16:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.00,343.56,487.75,575.14,280.77,6.94,0.37
2026-02-26 13:18:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.22,341.59,488.43,647.13,282.82,7.16,0.38
2026-02-26 13:20:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.37,340.40,488.87,692.50,284.27,7.31,0.39
2026-02-26 13:22:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.37,340.40,488.87,692.50,284.27,7.31,0.39
2026-02-26 13:24:51,task2,unknown,3,9.00,3.00,4608.00,4608.00,7.37,340.40,488.87,692.50,284.27,7.31,0.39
