timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 10:12:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,12.85,767.58,1783.48,2356.70,791.40,12.58,3.21
2026-02-26 10:14:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.17,768.38,1731.64,2346.33,784.79,12.90,3.22
2026-02-26 10:16:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.26,766.70,1635.64,2327.13,781.00,12.99,3.23
2026-02-26 10:18:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.11,762.38,1492.46,2298.50,780.23,12.84,3.26
2026-02-26 10:20:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.25,760.12,1363.97,2272.80,774.46,12.98,3.21
2026-02-26 10:22:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.36,756.85,1202.23,2212.45,772.15,13.09,3.13
2026-02-26 10:24:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.42,752.34,1002.05,2112.43,773.93,13.15,3.01
2026-02-26 10:26:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.22,754.58,1051.61,2177.01,775.00,12.95,3.07
2026-02-26 10:28:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.15,756.40,1112.99,2222.60,775.11,12.88,3.15
2026-02-26 10:30:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.27,757.34,1175.59,2235.12,774.01,13.00,3.22
2026-02-26 10:32:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.27,757.70,1202.50,2240.50,777.34,13.00,3.13
2026-02-26 10:34:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.20,760.04,1328.65,2265.73,780.35,12.93,3.06
2026-02-26 10:36:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.06,765.30,1602.28,2320.45,782.43,12.79,3.02
2026-02-26 10:38:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.18,761.32,1411.98,2282.40,778.77,12.90,3.19
2026-02-26 10:40:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.22,757.64,1211.62,2242.33,773.71,12.94,3.30
2026-02-26 10:42:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.08,756.19,1083.17,2216.63,767.56,12.81,3.28
2026-02-26 10:44:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.09,760.28,1340.41,2268.08,771.15,12.82,3.27
2026-02-26 10:46:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.11,763.37,1538.23,2307.65,774.30,12.85,3.26
2026-02-26 10:48:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.11,763.37,1538.23,2307.65,774.30,12.85,3.26
2026-02-26 10:50:12,task1,unknown,3,9.00,3.00,4608.00,4608.00,13.11,763.37,1538.23,2307.65,774.30,12.85,3.26
