timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 05:33:04,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.78,169.42,241.94,248.39,142.3,1.78,0.25
2026-02-26 05:35:05,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.76,175.0,242.5,248.5,150.0,1.76,0.27
2026-02-26 05:37:05,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.76,175.0,242.5,248.5,152.05,1.76,0.26
2026-02-26 05:39:05,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.75,175.0,242.5,248.5,149.76,1.75,0.23
2026-02-26 05:41:06,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.78,175.0,242.5,248.5,150.0,1.78,0.26
2026-02-26 05:43:06,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.77,175.0,242.5,248.5,149.35,1.77,0.24
2026-02-26 05:45:06,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.75,175.0,242.5,248.5,152.04,1.75,0.26
2026-02-26 05:47:06,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.75,175.0,242.5,248.5,152.12,1.75,0.25
2026-02-26 05:49:07,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.76,175.0,242.5,248.5,150.59,1.76,0.24
2026-02-26 05:51:07,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.75,175.0,242.5,248.5,150.0,1.75,0.26
2026-02-26 05:53:07,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.79,175.0,242.5,248.5,148.24,1.79,0.27
2026-02-26 05:55:08,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.75,175.0,242.5,248.5,151.96,1.75,0.24
2026-02-26 05:57:08,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.78,175.0,242.5,248.5,148.98,1.78,0.24
2026-02-26 05:59:08,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.75,175.0,242.5,248.5,150.33,1.75,0.25
2026-02-26 06:01:09,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.74,175.0,242.5,248.5,151.45,1.74,0.23
2026-02-26 06:03:09,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.75,175.0,242.5,248.5,151.39,1.75,0.27
2026-02-26 06:05:09,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.79,175.0,242.5,248.5,146.49,1.79,0.25
2026-02-26 06:07:10,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.78,175.0,242.5,248.5,147.38,1.78,0.28
2026-02-26 06:09:10,task3,/,2.0,6.0,2.0,3072.0,3072.0,1.77,175.0,242.5,248.5,148.63,1.77,0.27
