timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 04:24:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.48,741.95,977.42,998.35,703.26,10.21,2.50
2026-02-26 04:26:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.60,741.31,975.92,996.77,705.02,10.33,2.53
2026-02-26 04:28:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.64,741.05,975.33,996.15,708.34,10.37,2.56
2026-02-26 04:30:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.59,741.19,975.70,996.54,713.27,10.32,2.61
2026-02-26 04:32:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.49,741.47,976.46,997.35,709.19,10.22,2.54
2026-02-26 04:34:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.47,741.63,976.86,997.76,707.72,10.20,2.55
2026-02-26 04:36:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.56,741.66,976.85,997.75,709.21,10.29,2.63
2026-02-26 04:38:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.39,741.36,976.49,997.39,708.71,10.12,2.56
2026-02-26 04:40:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.34,741.33,976.47,997.37,708.81,10.07,2.54
2026-02-26 04:42:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.44,741.62,976.83,997.74,709.65,10.17,2.58
2026-02-26 04:44:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.48,741.12,975.77,996.63,710.29,10.21,2.43
2026-02-26 04:46:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.58,741.55,976.49,1044.89,708.98,10.31,2.41
2026-02-26 04:48:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.74,743.16,979.46,1153.57,705.30,10.47,2.55
2026-02-26 04:50:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.62,741.73,976.80,1056.32,705.86,10.35,2.50
2026-02-26 04:52:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.51,741.07,975.65,996.50,707.55,10.24,2.51
2026-02-26 04:54:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.43,741.59,976.78,997.69,710.37,10.16,2.58
2026-02-26 04:56:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.51,742.55,978.61,1110.51,710.54,10.24,2.52
2026-02-26 04:58:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.56,743.13,979.69,1179.97,710.52,10.30,2.48
2026-02-26 05:00:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.56,743.13,979.69,1179.97,710.52,10.30,2.48
2026-02-26 05:02:12,task1,unknown,2,6.00,2.00,3072.00,3072.00,10.56,743.13,979.69,1179.97,710.52,10.30,2.48
