timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 10:12:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.59,325.27,489.69,770.42,280.24,6.53,0.36
2026-02-26 10:14:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.65,328.26,487.12,591.89,276.83,6.59,0.35
2026-02-26 10:16:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.56,328.53,485.15,499.06,274.94,6.50,0.35
2026-02-26 10:18:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.30,325.91,483.81,497.85,274.67,6.24,0.34
2026-02-26 10:20:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.55,329.41,483.72,497.43,271.27,6.49,0.35
2026-02-26 10:22:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.74,330.78,483.62,497.21,269.20,6.67,0.34
2026-02-26 10:24:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.84,329.69,483.50,497.18,268.69,6.77,0.31
2026-02-26 10:26:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.66,327.99,484.09,497.97,270.71,6.59,0.34
2026-02-26 10:28:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.56,327.63,484.82,498.80,271.81,6.49,0.35
2026-02-26 10:30:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.57,328.91,485.70,499.63,271.67,6.50,0.35
2026-02-26 10:32:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.46,328.57,483.97,497.78,263.89,6.40,0.33
2026-02-26 10:34:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.44,327.62,482.76,496.56,261.16,6.38,0.33
2026-02-26 10:36:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.55,325.98,482.60,496.52,266.52,6.49,0.34
2026-02-26 10:38:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.60,329.51,483.61,497.31,266.27,6.53,0.35
2026-02-26 10:40:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.58,330.35,484.62,498.34,265.85,6.51,0.35
2026-02-26 10:42:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.47,326.13,485.44,499.60,266.16,6.40,0.34
2026-02-26 10:44:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.63,326.05,484.51,498.59,267.56,6.57,0.33
2026-02-26 10:46:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.76,326.37,483.76,497.75,268.54,6.70,0.33
2026-02-26 10:48:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.76,326.37,483.76,497.75,268.54,6.70,0.33
2026-02-26 10:50:13,task2,unknown,3,9.00,3.00,4608.00,4608.00,6.76,326.37,483.76,497.75,268.54,6.70,0.33
