timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 08:54:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.35,174.20,242.71,248.80,154.36,11.28,0.87
2026-02-26 08:56:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.34,174.46,243.13,249.23,154.64,11.26,0.86
2026-02-26 08:58:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.34,174.48,243.14,249.24,154.67,11.26,0.86
2026-02-26 09:00:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.35,174.27,242.73,248.81,154.46,11.28,0.86
2026-02-26 09:02:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.35,174.32,242.92,249.01,155.62,11.29,0.87
2026-02-26 09:04:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.36,174.40,243.07,249.17,155.91,11.30,0.85
2026-02-26 09:06:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.38,174.51,243.18,249.29,155.20,11.31,0.81
2026-02-26 09:08:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.32,174.88,243.88,284.86,156.12,11.25,0.76
2026-02-26 09:10:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.27,174.88,243.92,305.23,156.28,11.20,0.77
2026-02-26 09:12:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.26,174.46,243.14,306.19,155.50,11.19,0.85
2026-02-26 09:14:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.13,174.47,243.16,270.90,157.19,11.07,0.85
2026-02-26 09:16:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.09,174.57,243.37,249.49,157.94,11.02,0.85
2026-02-26 09:18:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.17,174.74,243.78,249.91,157.20,11.10,0.86
2026-02-26 09:20:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.20,174.60,243.53,249.65,157.31,11.13,0.86
2026-02-26 09:22:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.19,174.59,243.51,254.35,157.54,11.12,0.86
2026-02-26 09:24:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.15,174.81,243.92,266.57,157.84,11.08,0.86
2026-02-26 09:26:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.20,175.02,244.24,297.90,158.58,11.14,0.87
2026-02-26 09:28:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.24,175.16,244.44,319.62,159.10,11.18,0.87
2026-02-26 09:30:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.24,175.16,244.44,319.62,159.10,11.18,0.87
2026-02-26 09:32:40,task3,unknown,1,3.00,1.00,1536.00,1536.00,11.24,175.16,244.44,319.62,159.10,11.18,0.87
