timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 02:44:28,task1,/,1.0,3.0,1.0,1536.0,1536.0,0.0,nan,nan,nan,nan,0.0,0.01
2026-02-26 02:46:29,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.75,750.0,975.0,995.0,705.35,1.75,0.88
2026-02-26 02:48:30,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.74,750.0,975.0,995.0,710.9,1.74,0.8
2026-02-26 02:50:31,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.74,750.0,975.0,995.0,708.55,1.74,0.88
2026-02-26 02:52:32,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.75,750.0,975.0,995.0,710.92,1.75,0.79
2026-02-26 02:54:34,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.74,750.0,975.0,995.0,708.93,1.74,0.89
2026-02-26 02:56:35,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.76,750.0,975.0,995.0,703.92,1.76,0.88
2026-02-26 02:58:36,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.75,750.0,975.0,995.0,704.57,1.75,0.89
2026-02-26 03:00:37,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.74,750.0,975.0,995.0,712.73,1.74,0.78
2026-02-26 03:02:38,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.75,750.0,975.0,995.0,704.54,1.75,0.82
2026-02-26 03:04:39,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.75,750.0,975.0,995.0,705.33,1.75,0.88
2026-02-26 03:06:40,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.74,750.0,975.0,995.0,708.61,1.74,0.8
2026-02-26 03:08:40,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.74,750.0,975.0,995.0,707.1,1.74,0.76
2026-02-26 03:10:41,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.74,750.0,975.0,995.0,705.27,1.74,0.89
2026-02-26 03:12:42,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.72,750.0,975.0,995.0,717.46,1.72,0.75
2026-02-26 03:14:43,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.74,750.0,975.0,995.0,709.26,1.74,0.88
2026-02-26 03:16:44,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.74,750.0,975.0,995.0,711.48,1.74,0.88
2026-02-26 03:18:45,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.74,750.0,975.0,995.0,711.89,1.74,0.81
2026-02-26 03:20:46,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.74,750.0,975.0,995.0,702.1,1.74,0.89
2026-02-26 03:22:48,task1,/,1.0,3.0,1.0,1536.0,1536.0,1.73,750.0,975.0,995.0,716.98,1.73,0.81
