timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 07:37:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,12.14,174.70,243.43,249.54,155.96,12.07,0.93
2026-02-26 07:39:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.94,174.95,243.93,279.40,156.89,11.87,0.91
2026-02-26 07:41:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.86,175.00,244.04,279.93,157.10,11.79,0.90
2026-02-26 07:43:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.89,174.84,243.74,250.12,156.56,11.82,0.91
2026-02-26 07:45:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.80,174.74,243.55,249.67,156.49,11.73,0.90
2026-02-26 07:47:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.77,174.72,243.50,249.62,156.53,11.70,0.90
2026-02-26 07:49:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.78,174.77,243.60,249.72,156.68,11.72,0.91
2026-02-26 07:51:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.70,175.02,244.10,290.82,158.03,11.63,0.90
2026-02-26 07:53:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.67,175.06,244.19,294.41,158.08,11.61,0.89
2026-02-26 07:55:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.73,174.85,243.78,252.00,156.57,11.67,0.90
2026-02-26 07:57:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.67,174.89,243.85,254.68,157.47,11.60,0.89
2026-02-26 07:59:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.73,174.85,243.77,255.18,157.75,11.66,0.90
2026-02-26 08:01:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.95,174.70,243.46,249.91,157.08,11.88,0.91
2026-02-26 08:03:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.89,174.64,243.44,249.56,156.89,11.83,0.91
2026-02-26 08:05:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.82,174.92,243.92,282.09,157.32,11.76,0.91
2026-02-26 08:07:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.76,175.64,245.05,358.62,158.53,11.69,0.90
2026-02-26 08:09:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.78,174.94,243.85,294.56,157.43,11.70,0.81
2026-02-26 08:11:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.79,174.45,243.01,249.10,156.65,11.72,0.75
2026-02-26 08:13:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.79,174.45,243.01,249.10,156.65,11.72,0.75
2026-02-26 08:15:23,task3,unknown,3,9.00,3.00,4608.00,4608.00,11.79,174.45,243.01,249.10,156.65,11.72,0.75
