timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-25 16:58:51,task3,/,1.0,3.0,1.0,1536.0,1536.0,0.06,17.5,46.25,49.25,8.34,0.06,0.01
2026-02-25 17:00:51,task3,/,1.0,3.0,1.0,1536.0,1536.0,0.59,171.25,242.12,248.42,145.58,0.59,0.09
2026-02-25 17:02:51,task3,/,1.0,3.0,1.0,1536.0,1536.0,0.59,175.0,242.5,248.5,150.16,0.59,0.08
