timestamp,service,endpoint,replicas,cpu_limit,cpu_request,memory_limit,memory_request,request_rate,p50_latency,p95_latency,p99_latency,avg_latency,throughput,cpu_usage
2026-02-26 03:45:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.76,174.71,244.02,275.83,152.92,9.70,0.75
2026-02-26 03:47:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.11,176.55,287.94,423.09,171.76,9.05,0.70
2026-02-26 03:49:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,8.86,176.94,290.70,489.31,174.81,8.80,0.64
2026-02-26 03:51:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.02,175.81,250.92,471.73,161.53,8.95,0.59
2026-02-26 03:53:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.06,176.23,255.21,473.24,162.76,8.99,0.66
2026-02-26 03:55:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.05,176.55,261.46,480.09,164.34,8.98,0.72
2026-02-26 03:57:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,8.97,176.63,267.78,493.71,165.49,8.90,0.73
2026-02-26 03:59:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.04,176.50,258.24,471.27,162.80,8.97,0.73
2026-02-26 04:01:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.21,175.91,247.86,409.00,158.49,9.15,0.73
2026-02-26 04:03:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.56,174.35,243.60,275.55,152.48,9.49,0.73
2026-02-26 04:05:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.62,174.24,243.23,249.36,152.04,9.56,0.71
2026-02-26 04:07:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.61,174.36,243.65,249.80,152.96,9.55,0.70
2026-02-26 04:09:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.59,174.16,243.64,249.82,153.79,9.52,0.73
2026-02-26 04:11:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.77,174.05,242.99,249.12,151.95,9.70,0.75
2026-02-26 04:13:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.90,173.98,242.40,248.48,150.27,9.83,0.73
2026-02-26 04:15:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.74,173.96,242.40,248.48,150.80,9.67,0.65
2026-02-26 04:17:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.70,173.96,242.40,248.48,150.88,9.63,0.66
2026-02-26 04:19:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.70,173.96,242.40,248.48,150.85,9.63,0.68
2026-02-26 04:21:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.70,173.96,242.40,248.48,150.85,9.63,0.68
2026-02-26 04:23:19,task3,unknown,1,3.00,1.00,1536.00,1536.00,9.70,173.96,242.40,248.48,150.85,9.63,0.68
